img_path,steering,throttle,lwheel,rwheel,speed_signed,lane_offset,timestamp
00000.png,1,20,35.0,5.0,1.2088465869223686,17.4375,2025-06-30T22:25:59.626009
00001.png,0,20,20.0,20.0,1.272421800409136,37.0,2025-06-30T22:25:26.415318
00002.png,0,20,20.0,20.0,1.2139190121060943,-27.5,2025-06-30T22:26:36.240744
00003.png,0,20,20.0,20.0,1.257292748170209,38.7166666666667,2025-06-30T22:27:11.079693
00004.png,0,20,20.0,20.0,1.3139444834320702,29.149999999999977,2025-06-30T22:27:32.861840
00005.png,0,20,20.0,20.0,1.2195453845378872,22.708333333333314,2025-06-30T22:28:24.187850
00006.png,0,20,20.0,20.0,1.211198747755622,193.25,2025-06-30T22:24:30.979863
00007.png,0,20,20.0,20.0,1.2055448381336829,-14.412500000000025,2025-06-30T22:28:54.544512
00008.png,1,20,35.0,5.0,1.3240518803521937,14.300000000000011,2025-06-30T22:23:52.152185
00009.png,0,20,20.0,20.0,1.2777673063702273,47.125,2025-06-30T22:27:27.525274
00010.png,0,20,20.0,20.0,1.215043043583615,-9.770833333333314,2025-06-30T22:26:24.168699
00011.png,0,20,20.0,20.0,1.2161273278392883,-50.75,2025-06-30T22:26:47.444298
00012.png,0,20,20.0,20.0,1.2124918505100903,-27.875,2025-06-30T22:29:02.414815
00013.png,0,20,20.0,20.0,1.2111403853522686,96.25,2025-06-30T22:28:56.307092
00014.png,0,20,20.0,20.0,1.2301237450146922,18.8125,2025-06-30T22:27:57.097101
00015.png,0,20,20.0,20.0,1.2182364769598997,-11.533333333333305,2025-06-30T22:26:28.544131
00016.png,0,20,20.0,20.0,1.2156830295473486,-6.541666666666686,2025-06-30T22:26:15.431264
00017.png,0,20,20.0,20.0,1.3650213953271586,148.33333333333337,2025-06-30T22:27:43.678268
00018.png,0,20,20.0,20.0,1.2223595568096683,9.375,2025-06-30T22:23:53.966370
00019.png,0,20,20.0,20.0,1.2160712462565144,103.16666666666664,2025-06-30T22:26:34.973067
00020.png,0,20,20.0,20.0,1.293673570387284,42.125,2025-06-30T22:23:56.859729
00021.png,0,20,20.0,20.0,1.219384901074209,74.0,2025-06-30T22:26:34.359728
00022.png,0,20,20.0,20.0,1.196466430600548,-17.5,2025-06-30T22:25:38.658389
00023.png,0,20,20.0,20.0,1.231580269668473,-14.916666666666686,2025-06-30T22:24:05.318586
00024.png,0,20,20.0,20.0,1.217939588238774,126.20000000000005,2025-06-30T22:25:13.835850
00025.png,0,20,20.0,20.0,1.22859173591636,89.875,2025-06-30T22:28:05.595079
00026.png,0,20,20.0,20.0,1.2388895597144258,173.0,2025-06-30T22:24:09.731278
00027.png,0,20,20.0,20.0,1.223414261288844,52.5,2025-06-30T22:25:49.502481
00028.png,0,20,20.0,20.0,1.2151021129452548,137.83333333333337,2025-06-30T22:26:08.028983
00029.png,0,20,20.0,20.0,1.1912017724969972,-8.8125,2025-06-30T22:23:17.433604
00030.png,0,20,20.0,20.0,1.2780549158126486,-117.0,2025-06-30T22:27:27.832870
00031.png,0,20,20.0,20.0,1.221387227408422,0.0,2025-06-30T22:26:12.083642
00032.png,0,20,20.0,20.0,1.2190454241327704,-23.833333333333314,2025-06-30T22:24:49.426610
00033.png,0,20,20.0,20.0,1.249474388864287,29.433333333333337,2025-06-30T22:27:27.059472
00034.png,0,20,20.0,20.0,1.247184764439131,-3.9583333333333135,2025-06-30T22:24:37.062967
00035.png,0,20,20.0,20.0,1.2467434328945877,-7.875,2025-06-30T22:24:55.535591
00036.png,0,20,20.0,20.0,1.3152210246498963,134.125,2025-06-30T22:27:30.114348
00037.png,0,20,20.0,20.0,1.3219958550146471,-115.2,2025-06-30T22:27:35.555848
00038.png,0,20,20.0,20.0,1.220241922652018,11.300000000000011,2025-06-30T22:26:42.189259
00039.png,0,20,20.0,20.0,1.2166659797823098,-10.666666666666629,2025-06-30T22:26:27.449661
00040.png,0,20,20.0,20.0,1.2242705216863006,17.75,2025-06-30T22:25:59.479802
00041.png,0,20,20.0,20.0,1.2667174333607811,20.5625,2025-06-30T22:27:55.377241
00042.png,0,20,20.0,20.0,1.23047078073285,8.916666666666686,2025-06-30T22:24:26.804100
00043.png,0,20,20.0,20.0,1.2207945214192073,-2.4375,2025-06-30T22:25:47.780751
00044.png,0,20,20.0,20.0,1.2847494453580526,33.25,2025-06-30T22:28:37.925917
00045.png,0,20,20.0,20.0,1.2998877120458054,24.625,2025-06-30T22:27:33.021697
00046.png,1,20,35.0,5.0,1.381002094483036,-12.333333333333314,2025-06-30T22:27:01.663811
00047.png,0,20,20.0,20.0,1.3427962965727818,5.25,2025-06-30T22:28:37.606614
00048.png,-1,20,5.0,35.0,1.2236023225481103,-45.5,2025-06-30T22:28:53.211661
00049.png,0,20,20.0,20.0,1.2235358574229056,-81.0,2025-06-30T22:26:11.923743
00050.png,1,20,35.0,5.0,1.3021801222818865,13.125,2025-06-30T22:27:04.250242
00051.png,0,20,20.0,20.0,1.2110949743745287,10.354166666666686,2025-06-30T22:23:36.586880
00052.png,1,20,35.0,5.0,1.3057559107188572,169.83333333333337,2025-06-30T22:24:51.453474
00053.png,0,20,20.0,20.0,1.2140543764437357,0.0,2025-06-30T22:26:33.278839
00054.png,0,20,20.0,20.0,1.2179981918670666,-7.75,2025-06-30T22:26:32.038717
00055.png,0,20,20.0,20.0,1.21657768879613,-14.0,2025-06-30T22:29:15.100084
00056.png,0,20,20.0,20.0,1.3906318504560198,-27.66666666666669,2025-06-30T22:27:01.969430
00057.png,0,20,20.0,20.0,1.2235222448028544,-24.0,2025-06-30T22:25:19.638905
00058.png,0,20,20.0,20.0,1.217367644234692,16.0,2025-06-30T22:23:35.371932
00059.png,0,20,20.0,20.0,1.2157287735725903,2.8541666666666856,2025-06-30T22:28:46.195803
00060.png,1,20,35.0,5.0,1.2188551551881273,-116.7,2025-06-30T22:27:34.276827
00061.png,0,20,20.0,20.0,1.2994496990918925,14.416666666666686,2025-06-30T22:24:42.369601
00062.png,0,20,20.0,20.0,1.2212512182181865,-0.5833333333333144,2025-06-30T22:28:20.827517
00063.png,0,20,20.0,20.0,1.217326985274384,-137.25,2025-06-30T22:28:43.981270
00064.png,0,20,20.0,20.0,1.220094072996348,122.0,2025-06-30T22:29:04.856342
00065.png,0,20,20.0,20.0,1.2197090401498454,167.66666666666663,2025-06-30T22:27:51.241511
00066.png,0,20,20.0,20.0,1.2048583376820647,-34.35000000000002,2025-06-30T22:28:44.448206
00067.png,0,20,20.0,20.0,1.2797846813053784,199.5,2025-06-30T22:25:21.305259
00068.png,0,20,20.0,20.0,1.243437746583217,-3.8125,2025-06-30T22:27:49.534738
00069.png,0,20,20.0,20.0,1.21413986056931,-49.75,2025-06-30T22:28:55.519493
