img_path,steering,throttle,lwheel,rwheel,speed_signed,lane_offset,timestamp
00000.png,0,20,20.0,20.0,1.2462856105735196,-7.208333333333314,2025-06-30T22:36:38.292519
00001.png,0,20,20.0,20.0,1.2209512115238124,-22.414772727272748,2025-06-30T22:36:30.690892
00002.png,0,0,0.0,0.0,0.0160601615666159,-5.375,2025-06-30T22:36:40.947076
00003.png,0,20,20.0,20.0,0.0329630658504692,-6.416666666666686,2025-06-30T22:36:24.516448
00004.png,0,20,20.0,20.0,1.2339910295718008,-1.6041666666666856,2025-06-30T22:36:38.759350
00005.png,0,20,20.0,20.0,1.2184999019009426,-8.833333333333314,2025-06-30T22:36:38.921353
00006.png,0,20,20.0,20.0,1.1857966117332812,-9.3125,2025-06-30T22:36:26.182045
00007.png,0,20,20.0,20.0,1.2115906665812528,-20.125,2025-06-30T22:36:30.116520
00008.png,0,20,20.0,20.0,1.2175124498746277,0.0,2025-06-30T22:36:35.265752
00009.png,0,0,0.0,0.0,0.0529734032111463,0.6041666666666856,2025-06-30T22:36:40.641272
00010.png,0,20,20.0,20.0,1.22240061717448,-25.455128205128176,2025-06-30T22:36:29.049082
00011.png,0,20,20.0,20.0,1.2167055363048762,-8.287337662337677,2025-06-30T22:36:32.503351
00012.png,0,20,20.0,20.0,1.2785409419594709,-7.9375,2025-06-30T22:36:37.652230
00013.png,0,20,20.0,20.0,1.2111628097806455,-27.642857142857167,2025-06-30T22:36:26.849224
00014.png,0,20,20.0,20.0,1.2180020403892635,-5.14285714285711,2025-06-30T22:36:32.145472
00015.png,0,0,0.0,0.0,0.0013869480397892,0.2708333333333144,2025-06-30T22:36:42.040297
00016.png,0,20,20.0,20.0,0.989518107679594,0.0,2025-06-30T22:36:25.687894
00017.png,-1,20,5.0,35.0,1.24973672100441,-13.541666666666686,2025-06-30T22:36:38.133209
00018.png,0,20,20.0,20.0,1.1713060712898855,-23.625,2025-06-30T22:36:26.021932
00019.png,0,20,20.0,20.0,1.2174050547716162,2.09375,2025-06-30T22:36:33.518183
00020.png,0,0,0.0,0.0,0.433612615483036,-2.5,2025-06-30T22:36:40.174239
00021.png,0,20,20.0,20.0,1.214811478430091,-0.2142857142857224,2025-06-30T22:36:29.570405
00022.png,0,0,0.0,0.0,0.0040383176960256,-1.9375,2025-06-30T22:36:41.574651
00023.png,0,20,20.0,20.0,0.291418092085817,-12.625,2025-06-30T22:36:24.835538
00024.png,0,20,20.0,20.0,1.2838452409664445,3.25,2025-06-30T22:36:37.174474
00025.png,1,20,35.0,5.0,1.2617648787983151,12.833333333333314,2025-06-30T22:36:36.852098
00026.png,0,20,20.0,20.0,1.2151124142661411,-18.156565656565647,2025-06-30T22:36:31.236476
00027.png,0,20,20.0,20.0,1.213211748008752,-13.347222222222229,2025-06-30T22:36:27.021867
00028.png,0,20,20.0,20.0,1.2191214363835148,-10.641666666666708,2025-06-30T22:36:33.852195
00029.png,0,20,20.0,20.0,1.218652246527184,-19.275793650793677,2025-06-30T22:36:30.876643
00030.png,0,20,20.0,20.0,0.5480590483953434,182.83333333333337,2025-06-30T22:36:25.168254
00031.png,0,0,0.0,0.0,0.0019813907558156,-0.3999999999999772,2025-06-30T22:36:41.893948
00032.png,0,20,20.0,20.0,1.2182147421712757,-8.291176470588198,2025-06-30T22:36:29.223106
00033.png,0,20,20.0,20.0,1.217763227573715,-10.46875,2025-06-30T22:36:27.515456
00034.png,0,0,0.0,0.0,0.931030016287306,-6.725000000000023,2025-06-30T22:36:39.546729
00035.png,0,20,20.0,20.0,1.2181439226465491,-13.399999999999975,2025-06-30T22:36:28.703211
00036.png,0,20,20.0,20.0,1.2190927918818213,82.33333333333331,2025-06-30T22:36:36.359095
00037.png,0,20,20.0,20.0,1.2080860105695586,-8.375,2025-06-30T22:36:26.502094
00038.png,0,20,20.0,20.0,1.218027475665379,-14.66720779220782,2025-06-30T22:36:28.368978
00039.png,0,0,0.0,0.0,-1.0957255243535795e-05,-6.416666666666686,2025-06-30T22:36:24.354060
00040.png,0,20,20.0,20.0,1.2145052507208405,-9.899999999999975,2025-06-30T22:36:27.183589
00041.png,0,20,20.0,20.0,1.219552271141487,-21.11538461538464,2025-06-30T22:36:31.796509
00042.png,0,20,20.0,20.0,0.8376835653072993,197.5,2025-06-30T22:36:25.513927
00043.png,0,20,20.0,20.0,1.2165061926508898,0.1666666666666856,2025-06-30T22:36:39.080285
00044.png,0,20,20.0,20.0,0.4032425637669502,-9.333333333333314,2025-06-30T22:36:24.995361
00045.png,1,20,35.0,5.0,1.2578501901859267,15.0,2025-06-30T22:36:36.691748
00046.png,0,20,20.0,20.0,1.2170049393168223,-11.357692307692332,2025-06-30T22:36:31.423224
00047.png,0,0,0.0,0.0,0.0229395711653002,-1.8541666666666856,2025-06-30T22:36:40.800220
00048.png,0,20,20.0,20.0,1.2162619227295235,0.0,2025-06-30T22:36:35.425540
00049.png,0,0,0.0,0.0,0.0004744324295028,-0.6750000000000114,2025-06-30T22:36:42.521339
00050.png,0,20,20.0,20.0,1.2160321112702408,0.0,2025-06-30T22:36:35.104828
00051.png,0,20,20.0,20.0,1.2118567027785625,-17.066666666666663,2025-06-30T22:36:32.679127
00052.png,0,20,20.0,20.0,1.2164288521586917,-8.212499999999977,2025-06-30T22:36:34.011944
00053.png,0,20,20.0,20.0,1.298663603628354,-1.8999999999999773,2025-06-30T22:36:37.333139
00054.png,0,20,20.0,20.0,1.218032493283695,-12.965277777777771,2025-06-30T22:36:33.198079
00055.png,0,20,20.0,20.0,1.29794157824259,1.1499999999999773,2025-06-30T22:36:37.492325
00056.png,0,20,20.0,20.0,1.2186856074478438,96.75,2025-06-30T22:36:36.213250
00057.png,0,0,0.0,0.0,0.0009709584174796,-3.0833333333333144,2025-06-30T22:36:42.202254
00058.png,0,0,0.0,0.0,1.177474349537614,0.0,2025-06-30T22:36:39.240311
00059.png,0,20,20.0,20.0,1.217285332631087,-17.510489510489492,2025-06-30T22:36:32.316427
00060.png,0,20,20.0,20.0,1.2186330325536665,57.0,2025-06-30T22:36:35.745562
00061.png,0,20,20.0,20.0,1.217986461925152,-4.416666666666629,2025-06-30T22:36:33.691213
00062.png,0,0,0.0,0.0,0.0004527608896741,-0.5500000000000114,2025-06-30T22:36:42.362158
00063.png,0,20,20.0,20.0,1.2176189393295234,63.0,2025-06-30T22:36:35.585475
00064.png,0,20,20.0,20.0,1.2427830578440424,-3.4375,2025-06-30T22:36:38.613069
00065.png,0,20,20.0,20.0,1.214262695374896,-17.707386363636374,2025-06-30T22:36:30.290040
00066.png,0,0,0.0,0.0,0.0028301878207508,-1.75,2025-06-30T22:36:41.733463
00067.png,0,20,20.0,20.0,1.2192601831452372,73.5,2025-06-30T22:36:35.892405
00068.png,1,20,35.0,5.0,1.2153279856721613,9.0,2025-06-30T22:36:36.532053
00069.png,0,0,0.0,0.0,0.5440180533563193,0.466666666666697,2025-06-30T22:36:40.014029
00070.png,0,20,20.0,20.0,1.2184299309379554,-17.533333333333303,2025-06-30T22:36:31.610149
00071.png,0,20,20.0,20.0,1.2183041461344848,-18.97916666666663,2025-06-30T22:36:29.744143
00072.png,0,0,0.0,0.0,-1.0897078294270724e-05,-6.416666666666686,2025-06-30T22:36:24.007643
00073.png,0,20,20.0,20.0,1.2168430232571874,-152.0,2025-06-30T22:36:34.319235
00074.png,0,20,20.0,20.0,1.2183580692426403,-15.653846153846189,2025-06-30T22:36:27.862079
00075.png,0,0,0.0,0.0,-1.0928671009565836e-05,-6.416666666666686,2025-06-30T22:36:24.181079
