img_path,steering,throttle,lwheel,rwheel,speed_signed,lane_offset,timestamp
00000.png,0,20,20.0,20.0,1.1842274547615503,-33.5,2025-06-30T22:26:03.335064
00001.png,0,20,20.0,20.0,1.239345547073953,-5.837499999999977,2025-06-30T22:29:10.898614
00002.png,0,20,20.0,20.0,1.2142846560554068,74.83333333333331,2025-06-30T22:26:41.256877
00003.png,0,20,20.0,20.0,1.2351302099830903,54.5,2025-06-30T22:27:15.335010
00004.png,0,20,20.0,20.0,1.2192919126093684,-29.375,2025-06-30T22:26:52.673443
00005.png,0,20,20.0,20.0,1.2739097560543151,49.75,2025-06-30T22:27:27.379935
00006.png,0,20,20.0,20.0,1.2196942017154346,28.10416666666669,2025-06-30T22:24:34.968086
00007.png,0,20,20.0,20.0,1.2154797843631826,16.649999999999977,2025-06-30T22:28:16.157806
00008.png,0,20,20.0,20.0,1.3863525613203889,5.785714285714278,2025-06-30T22:23:52.778437
00009.png,0,20,20.0,20.0,1.2202066315594702,-9.175000000000011,2025-06-30T22:25:02.298810
00010.png,0,20,20.0,20.0,1.2158227221905324,-1.75,2025-06-30T22:26:28.383873
00011.png,0,20,20.0,20.0,1.3561364806337688,72.5,2025-06-30T22:27:22.698686
00012.png,0,20,20.0,20.0,1.2048583376820647,-34.35000000000002,2025-06-30T22:28:44.448206
00013.png,0,20,20.0,20.0,1.2186271295664992,128.39999999999998,2025-06-30T22:29:05.162554
00014.png,0,20,20.0,20.0,1.2236307172862764,4.6875,2025-06-30T22:28:23.734113
00015.png,0,20,20.0,20.0,1.2727244517482237,-112.625,2025-06-30T22:25:09.594145
00016.png,0,20,20.0,20.0,1.2246482612979548,64.5,2025-06-30T22:25:42.593072
00017.png,0,20,20.0,20.0,1.2218850954014957,67.0,2025-06-30T22:25:43.219176
00018.png,0,20,20.0,20.0,1.2209624173389952,-3.6875,2025-06-30T22:23:54.272394
00019.png,0,0,0.0,0.0,0.0240726479713348,-2.3374999999999773,2025-06-30T22:29:35.640519
00020.png,0,20,20.0,20.0,1.2168787426383438,-17.3125,2025-06-30T22:23:58.075330
00021.png,0,20,20.0,20.0,1.2219959711424166,18.333333333333314,2025-06-30T22:25:59.319011
00022.png,0,20,20.0,20.0,1.2752833509233237,112.83333333333336,2025-06-30T22:26:48.351820
00023.png,0,20,20.0,20.0,1.2176925770528388,-22.19999999999999,2025-06-30T22:24:08.105536
00024.png,0,20,20.0,20.0,1.2196601114695107,-10.462499999999975,2025-06-30T22:25:19.131392
00025.png,0,20,20.0,20.0,1.3069319931952093,46.75,2025-06-30T22:25:22.145259
00026.png,0,20,20.0,20.0,1.2438515975181663,27.625,2025-06-30T22:24:12.638752
00027.png,0,20,20.0,20.0,1.157691350545144,-14.8125,2025-06-30T22:25:53.423245
00028.png,0,20,20.0,20.0,1.2669710707111488,20.08333333333337,2025-06-30T22:28:29.831080
00029.png,0,20,20.0,20.0,1.2017952530604954,-8.0625,2025-06-30T22:23:17.605247
00030.png,0,20,20.0,20.0,1.2893994767507393,33.5,2025-06-30T22:27:32.248028
00031.png,0,20,20.0,20.0,1.16540102087632,-20.625,2025-06-30T22:26:16.552644
00032.png,0,20,20.0,20.0,1.269657707095037,6.1875,2025-06-30T22:24:54.721988
00033.png,1,20,35.0,5.0,1.2292809202530506,55.229166666666686,2025-06-30T22:27:31.341027
00034.png,0,20,20.0,20.0,1.2926195573383628,16.3125,2025-06-30T22:24:42.224438
00035.png,0,20,20.0,20.0,1.213685951643382,-154.5,2025-06-30T22:28:59.334571
00036.png,0,20,20.0,20.0,1.2871219381035672,-124.66666666666669,2025-06-30T22:27:35.075490
00037.png,0,20,20.0,20.0,1.2141425836010142,138.16666666666663,2025-06-30T22:26:07.428939
00038.png,0,20,20.0,20.0,1.2480571540232412,-27.8125,2025-06-30T22:27:28.914323
00039.png,0,20,20.0,20.0,1.2163188638073947,5.25,2025-06-30T22:25:04.112429
