img_path,steering,throttle,lwheel,rwheel,speed_signed,lane_offset,timestamp
00000.png,0,20,20.0,20.0,1.2515042559461116,-12.412500000000025,2025-06-30T22:42:25.383003
00001.png,0,20,20.0,20.0,1.2787395428372594,14.199999999999989,2025-06-30T22:42:36.133384
00002.png,0,20,20.0,20.0,1.2296335745524352,-43.666666666666686,2025-06-30T22:42:28.464049
00003.png,0,20,20.0,20.0,1.219935901945863,111.25,2025-06-30T22:42:47.338326
00004.png,0,20,20.0,20.0,1.218070123108313,-10.64204545454544,2025-06-30T22:42:12.205203
00005.png,0,20,20.0,20.0,1.2162281283956355,57.0,2025-06-30T22:42:19.727533
00006.png,0,20,20.0,20.0,1.2055225743629507,-28.54166666666669,2025-06-30T22:42:10.818426
00007.png,0,20,20.0,20.0,1.2207359652298029,-42.366666666666674,2025-06-30T22:42:31.265501
00008.png,0,20,20.0,20.0,1.2283407747300208,-19.25,2025-06-30T22:42:25.850378
00009.png,0,20,20.0,20.0,1.3267873438796167,29.8125,2025-06-30T22:42:43.216965
00010.png,0,20,20.0,20.0,1.1917390645618309,-16.25,2025-06-30T22:42:33.358781
00011.png,0,0,0.0,0.0,0.9331078782413552,14.191666666666665,2025-06-30T22:42:50.994493
00012.png,0,20,20.0,20.0,1.218103067045259,-4.699999999999989,2025-06-30T22:42:22.251367
00013.png,0,20,20.0,20.0,1.1858326847917242,-38.0,2025-06-30T22:42:29.705578
00014.png,0,20,20.0,20.0,1.2224627521619484,-38.41666666666663,2025-06-30T22:42:28.625392
00015.png,0,20,20.0,20.0,1.2018590479577669,-8.1875,2025-06-30T22:42:10.485284
00016.png,0,20,20.0,20.0,1.4056235071049077,39.0,2025-06-30T22:42:42.761708
00017.png,0,20,20.0,20.0,1.2681298662891995,84.16666666666669,2025-06-30T22:42:20.835342
00018.png,0,20,20.0,20.0,1.222642710675418,-2.4375,2025-06-30T22:42:37.960696
00019.png,0,20,20.0,20.0,1.2170032633812624,-13.35961538461538,2025-06-30T22:42:14.832669
00020.png,0,20,20.0,20.0,1.2689791693475023,-0.7916666666666856,2025-06-30T22:42:40.388831
00021.png,0,20,20.0,20.0,1.1871397969560538,-28.3125,2025-06-30T22:42:29.239110
00022.png,0,20,20.0,20.0,1.362382490827211,-30.25,2025-06-30T22:42:45.523350
00023.png,0,20,20.0,20.0,1.2942247501830544,20.0,2025-06-30T22:42:36.586971
00024.png,0,20,20.0,20.0,1.2185590385744085,-25.033333333333303,2025-06-30T22:42:32.319352
00025.png,0,20,20.0,20.0,1.17999396743178,-19.533333333333303,2025-06-30T22:42:23.795553
00026.png,0,20,20.0,20.0,1.2190603387264267,0.0,2025-06-30T22:42:18.807719
00027.png,0,20,20.0,20.0,1.1664199602856626,-22.9375,2025-06-30T22:42:24.116565
00028.png,0,20,20.0,20.0,1.2452942423466318,1.6666666666666856,2025-06-30T22:42:37.201256
00029.png,0,20,20.0,20.0,1.2688680736131153,1.1458333333333144,2025-06-30T22:42:40.082303
00030.png,0,20,20.0,20.0,1.2503780732643306,133.0,2025-06-30T22:42:48.391911
00031.png,0,20,20.0,20.0,1.228676425820794,42.6875,2025-06-30T22:42:49.299151
00032.png,1,20,35.0,5.0,1.259160415015225,94.5,2025-06-30T22:42:35.973409
00033.png,0,20,20.0,20.0,1.2185588013669972,-14.708333333333314,2025-06-30T22:42:25.996608
00034.png,0,20,20.0,20.0,1.1644706617196017,0.0,2025-06-30T22:42:34.078933
00035.png,0,20,20.0,20.0,1.3838872864515028,134.29999999999995,2025-06-30T22:42:42.324399
00036.png,0,20,20.0,20.0,1.2793386983566868,2.625,2025-06-30T22:42:20.995003
00037.png,1,20,35.0,5.0,1.2004316521357188,-28.625,2025-06-30T22:42:30.159558
00038.png,0,20,20.0,20.0,1.2746353884965382,-7.145833333333314,2025-06-30T22:42:21.156246
00039.png,0,20,20.0,20.0,1.2541057062464154,101.25,2025-06-30T22:42:35.826551
00040.png,0,20,20.0,20.0,1.4075707274526907,154.20000000000005,2025-06-30T22:42:42.615725
00041.png,1,20,35.0,5.0,1.21884967930374,0.0,2025-06-30T22:42:27.090162
00042.png,-1,20,5.0,35.0,1.2349125360871038,-45.6875,2025-06-30T22:42:28.158409
