img_path,steering,throttle,lwheel,rwheel,speed_signed,lane_offset,timestamp
00000.png,0,20,20.0,20.0,1.187856940494968,-37.25,2025-06-30T22:26:03.480985
00001.png,0,20,20.0,20.0,1.2179605210665905,157.5,2025-06-30T22:29:12.672358
00002.png,0,20,20.0,20.0,1.2141229800924658,61.5,2025-06-30T22:26:40.642006
00003.png,0,20,20.0,20.0,1.2828621129628288,-138.16666666666669,2025-06-30T22:27:13.934453
00004.png,0,20,20.0,20.0,1.2190157121445488,-139.25,2025-06-30T22:26:52.365960
00005.png,0,20,20.0,20.0,1.2194853928628886,21.866666666666674,2025-06-30T22:27:26.152643
00006.png,0,20,20.0,20.0,1.3055069534933907,33.75,2025-06-30T22:24:32.834082
00007.png,0,20,20.0,20.0,1.215483826062553,32.23750000000001,2025-06-30T22:28:17.077908
00008.png,1,20,35.0,5.0,1.34895725053769,17.80000000000001,2025-06-30T22:23:52.313408
00009.png,0,20,20.0,20.0,1.2372664931684314,48.75,2025-06-30T22:24:59.963995
00010.png,0,20,20.0,20.0,1.2166659797823098,-10.666666666666629,2025-06-30T22:26:27.449661
00011.png,0,20,20.0,20.0,1.3216593764208886,-180.0,2025-06-30T22:27:22.097636
00012.png,-1,20,5.0,35.0,1.2047099215035797,-39.0625,2025-06-30T22:28:44.301573
00013.png,0,20,20.0,20.0,1.2206038461607442,0.0,2025-06-30T22:29:06.456258
00014.png,0,20,20.0,20.0,1.2152415638996783,20.91666666666669,2025-06-30T22:28:24.653930
00015.png,0,20,20.0,20.0,1.2158651299262149,69.25,2025-06-30T22:25:07.326987
00016.png,0,20,20.0,20.0,1.2105349510923038,-194.25,2025-06-30T22:25:40.992018
00017.png,0,20,20.0,20.0,1.216601650803336,0.0,2025-06-30T22:25:41.805402
00018.png,0,20,20.0,20.0,1.223385672920278,1.3125,2025-06-30T22:23:54.433293
00019.png,0,0,0.0,0.0,0.0168609181066336,-6.0625,2025-06-30T22:29:35.801491
00020.png,0,20,20.0,20.0,1.2911079949600566,1.8541666666666856,2025-06-30T22:23:57.607453
00021.png,0,20,20.0,20.0,1.2152598672128558,26.933333333333337,2025-06-30T22:25:59.159750
00022.png,1,20,35.0,5.0,1.2448389766585668,90.16666666666669,2025-06-30T22:26:47.751805
00023.png,0,20,20.0,20.0,1.2202371964392549,-12.5,2025-06-30T22:24:06.411089
00024.png,0,20,20.0,20.0,1.2118308905244193,-37.125,2025-06-30T22:25:16.744914
00025.png,0,20,20.0,20.0,1.2571827409124052,159.125,2025-06-30T22:25:20.118189
00026.png,0,20,20.0,20.0,1.2190636661279006,67.25,2025-06-30T22:24:10.958853
00027.png,0,20,20.0,20.0,1.1647992761944257,-14.274999999999975,2025-06-30T22:25:53.263520
00028.png,0,20,20.0,20.0,1.222834410598224,-125.66666666666669,2025-06-30T22:28:30.429039
00029.png,0,20,20.0,20.0,1.181829641457726,0.0,2025-06-30T22:23:17.272369
00030.png,0,20,20.0,20.0,1.2682495587864528,158.5,2025-06-30T22:27:30.580957
00031.png,0,20,20.0,20.0,1.1735462589260166,-21.85416666666669,2025-06-30T22:26:16.392857
00032.png,0,20,20.0,20.0,1.2608081152191264,157.0,2025-06-30T22:24:52.400827
00033.png,0,20,20.0,20.0,1.3110038450402142,121.5,2025-06-30T22:27:29.806854
00034.png,0,20,20.0,20.0,1.310864247339896,64.75,2025-06-30T22:24:39.449422
00035.png,0,20,20.0,20.0,1.219751725071296,-69.66666666666666,2025-06-30T22:28:59.813733
00036.png,0,20,20.0,20.0,1.2933499831873414,27.66666666666669,2025-06-30T22:27:33.182950
00037.png,0,20,20.0,20.0,1.2155869136010649,159.83333333333337,2025-06-30T22:26:07.135044
00038.png,1,20,35.0,5.0,1.253752733473013,41.333333333333314,2025-06-30T22:27:27.219729
00039.png,0,20,20.0,20.0,1.2383371618749437,-0.9624999999999772,2025-06-30T22:25:01.804586
00040.png,0,20,20.0,20.0,1.2224344216167464,-37.48750000000001,2025-06-30T22:25:52.463237
00041.png,0,20,20.0,20.0,1.2148981495856173,-3.4166666666666856,2025-06-30T22:26:31.878721
00042.png,1,20,35.0,5.0,1.2379549572171529,-0.6875,2025-06-30T22:24:28.311629
00043.png,0,20,20.0,20.0,1.2142787004750295,-12.125,2025-06-30T22:26:24.489260
00044.png,0,20,20.0,20.0,1.1624192814167749,-11.645833333333314,2025-06-30T22:26:44.201806
00045.png,0,20,20.0,20.0,1.2129592134632652,101.20000000000005,2025-06-30T22:28:47.770395
00046.png,0,20,20.0,20.0,1.229379208285488,48.833333333333314,2025-06-30T22:25:00.298544
00047.png,0,20,20.0,20.0,1.2147046420437744,-22.583333333333314,2025-06-30T22:28:39.726627
00048.png,0,20,20.0,20.0,1.2125329123773794,102.33333333333336,2025-06-30T22:28:56.772458
00049.png,0,20,20.0,20.0,1.228986584149419,51.125,2025-06-30T22:28:41.926763
00050.png,0,20,20.0,20.0,1.20724662413981,48.0625,2025-06-30T22:28:14.304322
00051.png,0,20,20.0,20.0,1.2110949743745287,10.354166666666686,2025-06-30T22:23:36.586880
00052.png,0,20,20.0,20.0,1.2643287514147343,10.020833333333314,2025-06-30T22:24:55.215666
00053.png,0,20,20.0,20.0,1.2155622494696017,-1.0,2025-06-30T22:26:37.974339
00054.png,0,20,20.0,20.0,1.271714254244554,-124.33333333333331,2025-06-30T22:26:02.107103
00055.png,0,20,20.0,20.0,1.2506335098756296,-26.5625,2025-06-30T22:29:11.378969
00056.png,0,20,20.0,20.0,1.2405050295084277,-14.0625,2025-06-30T22:27:05.437451
00057.png,0,20,20.0,20.0,1.220074594404484,73.5,2025-06-30T22:25:43.072996
00058.png,0,20,20.0,20.0,1.21935381316276,108.0,2025-06-30T22:23:35.665450
00059.png,0,20,20.0,20.0,1.298353144015672,-91.25,2025-06-30T22:28:35.619027
00060.png,0,20,20.0,20.0,1.2213029297962466,-32.791666666666686,2025-06-30T22:29:08.897597
00061.png,0,20,20.0,20.0,1.3238638540025705,0.0,2025-06-30T22:24:44.504517
00062.png,0,20,20.0,20.0,1.2218725625449494,32.625,2025-06-30T22:28:13.544360
00063.png,0,20,20.0,20.0,1.216226783312954,88.25,2025-06-30T22:28:55.838748
00064.png,1,20,35.0,5.0,1.284207463684197,0.1875,2025-06-30T22:27:42.759222
00065.png,0,20,20.0,20.0,1.2871219381035672,-124.66666666666669,2025-06-30T22:27:35.075490
00066.png,0,20,20.0,20.0,1.2296362664089366,38.68333333333334,2025-06-30T22:25:25.227085
00067.png,0,20,20.0,20.0,1.2115953657000562,-201.75,2025-06-30T22:26:39.854395
00068.png,0,20,20.0,20.0,1.231718472061502,-17.92500000000001,2025-06-30T22:27:50.628065
00069.png,0,20,20.0,20.0,1.2172654986450528,122.10000000000002,2025-06-30T22:29:05.002582
00070.png,0,20,20.0,20.0,1.208374001661906,-18.73750000000001,2025-06-30T22:29:02.241589
00071.png,0,20,20.0,20.0,1.2891831978445636,65.95833333333331,2025-06-30T22:24:39.597178
