img_path,steering,throttle,lwheel,rwheel,speed_signed,lane_offset,timestamp
00000.png,1,20,35.0,5.0,1.2864196256104652,6.0,2025-06-30T22:42:36.280649
00001.png,0,20,20.0,20.0,1.2541057062464154,101.25,2025-06-30T22:42:35.826551
00002.png,-1,20,5.0,35.0,1.2295632057192514,31.833333333333314,2025-06-30T22:42:28.305696
00003.png,0,20,20.0,20.0,1.259315882209815,-25.625,2025-06-30T22:42:46.444226
00004.png,0,20,20.0,20.0,1.2187359736665098,-8.916666666666686,2025-06-30T22:42:12.378355
00005.png,0,20,20.0,20.0,1.2169872505931976,0.0,2025-06-30T22:42:18.968284
00006.png,0,20,20.0,20.0,1.2055225743629507,-28.54166666666669,2025-06-30T22:42:10.818426
00007.png,0,20,20.0,20.0,1.194140200409035,-33.625,2025-06-30T22:42:29.545232
00008.png,0,20,20.0,20.0,1.237282119548605,-15.5,2025-06-30T22:42:25.691392
00009.png,0,20,20.0,20.0,1.384013230339427,33.708333333333314,2025-06-30T22:42:43.060846
00010.png,-1,20,5.0,35.0,1.1926567994275337,-18.875,2025-06-30T22:42:32.905639
00011.png,0,0,0.0,0.0,1.0489689095858674,6.533333333333303,2025-06-30T22:42:50.832060
00012.png,0,20,20.0,20.0,1.2435994114408564,2.7083333333333144,2025-06-30T22:42:21.461445
00013.png,0,20,20.0,20.0,1.2230884191108011,-31.22916666666669,2025-06-30T22:42:30.797995
00014.png,0,20,20.0,20.0,1.2296335745524352,-43.666666666666686,2025-06-30T22:42:28.464049
00015.png,0,20,20.0,20.0,1.2018590479577669,-8.1875,2025-06-30T22:42:10.485284
00016.png,0,20,20.0,20.0,1.3965147818738095,132.0,2025-06-30T22:42:42.910021
00017.png,1,20,35.0,5.0,1.2147495886439972,11.375,2025-06-30T22:42:20.195281
00018.png,0,20,20.0,20.0,1.2158246096182026,-9.716666666666695,2025-06-30T22:42:38.108849
00019.png,0,20,20.0,20.0,1.216099681873698,-16.295454545454504,2025-06-30T22:42:14.633697
00020.png,0,20,20.0,20.0,1.4056235071049077,39.0,2025-06-30T22:42:42.761708
00021.png,0,20,20.0,20.0,1.2384152445073284,140.0,2025-06-30T22:42:48.698975
00022.png,0,20,20.0,20.0,1.310744512843591,6.416666666666686,2025-06-30T22:42:44.750880
00023.png,0,20,20.0,20.0,1.2334071663090065,-20.9375,2025-06-30T22:42:25.530290
00024.png,0,20,20.0,20.0,1.2316812609968013,-0.8958333333333144,2025-06-30T22:42:37.507800
00025.png,0,20,20.0,20.0,1.218856243622588,-23.47916666666669,2025-06-30T22:42:23.048721
00026.png,0,20,20.0,20.0,1.2178131156931888,-9.833333333333314,2025-06-30T22:42:18.181324
00027.png,0,20,20.0,20.0,1.2173209579482636,-15.5,2025-06-30T22:42:23.342748
00028.png,0,20,20.0,20.0,1.2542958997737723,-7.375,2025-06-30T22:42:38.854045
00029.png,0,0,0.0,0.0,0.9331078782413552,14.191666666666665,2025-06-30T22:42:50.994493
00030.png,0,20,20.0,20.0,1.201726029366294,69.0,2025-06-30T22:42:35.093203
00031.png,0,20,20.0,20.0,1.2320286612125122,42.125,2025-06-30T22:42:49.151860
00032.png,0,20,20.0,20.0,1.224570047718687,100.75,2025-06-30T22:42:35.533161
00033.png,-1,20,5.0,35.0,1.2069030220938264,-46.395833333333314,2025-06-30T22:42:28.784240
00034.png,0,20,20.0,20.0,1.2631053129991745,0.5833333333333712,2025-06-30T22:42:40.231084
00035.png,1,20,35.0,5.0,1.229961173442322,139.66666666666663,2025-06-30T22:42:48.086054
00036.png,1,20,35.0,5.0,1.2478321578852352,92.0,2025-06-30T22:42:20.353814
00037.png,0,20,20.0,20.0,1.2201151741888967,0.0,2025-06-30T22:42:26.783824
00038.png,0,20,20.0,20.0,1.242442051448647,99.25,2025-06-30T22:42:20.514993
00039.png,-1,20,5.0,35.0,1.2349125360871038,-45.6875,2025-06-30T22:42:28.158409
00040.png,0,20,20.0,20.0,1.2855167739538722,23.6875,2025-06-30T22:42:44.444326
00041.png,0,20,20.0,20.0,1.2452942423466318,1.6666666666666856,2025-06-30T22:42:37.201256
00042.png,0,20,20.0,20.0,1.227242362853776,81.0,2025-06-30T22:42:35.386477
00043.png,0,20,20.0,20.0,1.2951660662335829,-24.97916666666663,2025-06-30T22:42:46.137539
00044.png,0,20,20.0,20.0,1.2175401495680835,-16.0625,2025-06-30T22:42:22.088944
00045.png,0,20,20.0,20.0,1.2118065637399706,-8.076923076923094,2025-06-30T22:42:13.072554
00046.png,0,20,20.0,20.0,1.219278810494964,135.83333333333337,2025-06-30T22:42:49.591746
00047.png,0,20,20.0,20.0,1.2540409634901746,141.89999999999998,2025-06-30T22:42:48.553448
00048.png,0,20,20.0,20.0,1.2688680736131153,1.1458333333333144,2025-06-30T22:42:40.082303
00049.png,0,0,0.0,0.0,-1.202400998129775e-05,-9.583333333333314,2025-06-30T22:42:08.525119
00050.png,0,20,20.0,20.0,1.2175068296447198,14.833333333333314,2025-06-30T22:42:18.341742
00051.png,0,20,20.0,20.0,1.2216370902897895,-38.395833333333314,2025-06-30T22:42:30.491711
00052.png,0,20,20.0,20.0,1.1987665108680805,0.0,2025-06-30T22:42:34.372181
00053.png,0,20,20.0,20.0,1.2224627521619484,-38.41666666666663,2025-06-30T22:42:28.625392
00054.png,0,20,20.0,20.0,1.2169346978027018,62.0,2025-06-30T22:42:19.888336
00055.png,0,20,20.0,20.0,1.2254584720607764,-38.875,2025-06-30T22:42:31.571912
00056.png,1,20,35.0,5.0,1.3112505667810466,28.25,2025-06-30T22:42:44.604682
00057.png,0,20,20.0,20.0,1.3075055451756838,2.7666666666667084,2025-06-30T22:42:36.747623
00058.png,0,20,20.0,20.0,1.2194910074155303,-29.752403846153868,2025-06-30T22:42:13.418323
00059.png,0,20,20.0,20.0,0.7938307235109162,194.25,2025-06-30T22:42:09.643519
00060.png,0,20,20.0,20.0,1.219133608556523,-12.037500000000025,2025-06-30T22:42:14.113684
00061.png,0,20,20.0,20.0,1.2134282177724165,-8.7483766233766,2025-06-30T22:42:12.898312
00062.png,0,20,20.0,20.0,1.2196404219138843,-19.982905982906004,2025-06-30T22:42:15.393707
00063.png,0,20,20.0,20.0,1.2186654522151428,20.375,2025-06-30T22:42:50.525985
00064.png,0,20,20.0,20.0,1.230335347211166,-35.3125,2025-06-30T22:42:30.639212
00065.png,0,20,20.0,20.0,1.2047010075712972,-0.5,2025-06-30T22:42:24.755475
00066.png,0,20,20.0,20.0,1.2694607593593707,-0.8333333333333712,2025-06-30T22:42:37.054115
00067.png,0,20,20.0,20.0,1.2219953538546595,-0.1609848484848726,2025-06-30T22:42:17.327237
00068.png,0,20,20.0,20.0,1.2367531821491426,-12.75,2025-06-30T22:42:25.062994
00069.png,0,20,20.0,20.0,1.190702760598994,-16.75,2025-06-30T22:42:33.054091
00070.png,0,20,20.0,20.0,1.4075707274526907,154.20000000000005,2025-06-30T22:42:42.615725
00071.png,0,20,20.0,20.0,1.2344056399084422,-8.350000000000023,2025-06-30T22:42:21.622852
00072.png,0,20,20.0,20.0,1.2185944093711256,-17.20833333333337,2025-06-30T22:42:15.205813
00073.png,0,20,20.0,20.0,1.251609440430606,0.0,2025-06-30T22:42:27.410635
00074.png,0,20,20.0,20.0,1.2148421262012978,130.0,2025-06-30T22:42:47.631815
00075.png,0,20,20.0,20.0,1.2215712665063334,-9.854166666666686,2025-06-30T22:42:21.941655
00076.png,0,20,20.0,20.0,1.1743283012369368,0.0,2025-06-30T22:42:33.786511
00077.png,0,20,20.0,20.0,1.214326741259642,-15.1875,2025-06-30T22:42:12.550883
00078.png,0,20,20.0,20.0,1.2145656079868503,42.75,2025-06-30T22:42:49.751835
00079.png,0,20,20.0,20.0,1.3710555918732992,-23.5,2025-06-30T22:42:45.685567
00080.png,0,20,20.0,20.0,1.25978894692638,-7.729166666666686,2025-06-30T22:42:40.537402
00081.png,0,20,20.0,20.0,1.3838872864515028,134.29999999999995,2025-06-30T22:42:42.324399
00082.png,0,0,0.0,0.0,-1.1889756966901197e-05,-9.583333333333314,2025-06-30T22:42:07.736530
00083.png,0,0,0.0,0.0,-1.194498011352812e-05,-9.583333333333314,2025-06-30T22:42:08.056241
00084.png,0,20,20.0,20.0,1.2323029147527906,-10.041666666666686,2025-06-30T22:42:21.781401
00085.png,0,20,20.0,20.0,1.218491542514915,-6.579166666666652,2025-06-30T22:42:16.460297
00086.png,0,20,20.0,20.0,1.2251474567745466,189.5,2025-06-30T22:42:26.156769
00087.png,-1,20,5.0,35.0,1.2139504367423328,-37.5333333333333,2025-06-30T22:42:32.611991
00088.png,0,20,20.0,20.0,1.1842559845203575,0.0,2025-06-30T22:42:34.227600
00089.png,0,20,20.0,20.0,1.2422173724468153,-2.3125,2025-06-30T22:42:39.309992
00090.png,0,20,20.0,20.0,1.1709562823983872,-13.125,2025-06-30T22:42:23.956164
00091.png,0,20,20.0,20.0,1.2149534909866415,-18.375,2025-06-30T22:42:23.196285
00092.png,1,20,35.0,5.0,1.2170442768933476,-7.012499999999989,2025-06-30T22:42:38.547853
00093.png,0,20,20.0,20.0,1.2942247501830544,20.0,2025-06-30T22:42:36.586971
00094.png,0,20,20.0,20.0,1.2283407747300208,-19.25,2025-06-30T22:42:25.850378
00095.png,0,20,20.0,20.0,1.2196348449579142,-13.824999999999989,2025-06-30T22:42:14.286204
00096.png,0,20,20.0,20.0,1.1816661810721172,0.0,2025-06-30T22:42:33.506577
00097.png,0,20,20.0,20.0,1.2163584158212035,0.0,2025-06-30T22:42:19.115441
00098.png,0,20,20.0,20.0,1.2168977903972604,-10.34375,2025-06-30T22:42:11.859072
00099.png,0,20,20.0,20.0,1.1985257572689376,-37.041666666666686,2025-06-30T22:42:29.399385
00100.png,0,20,20.0,20.0,1.2787395428372594,14.199999999999989,2025-06-30T22:42:36.133384
00101.png,0,20,20.0,20.0,1.2166239233015863,-34.833333333333314,2025-06-30T22:42:32.466726
00102.png,0,20,20.0,20.0,0.6566019008343155,189.5,2025-06-30T22:42:09.470598
00103.png,0,20,20.0,20.0,1.2203949948463348,16.083333333333314,2025-06-30T22:42:50.379165
00104.png,0,20,20.0,20.0,1.2180005263025886,-13.80769230769232,2025-06-30T22:42:12.725150
00105.png,0,20,20.0,20.0,1.206745347857043,0.0,2025-06-30T22:42:34.653216
00106.png,0,0,0.0,0.0,-1.1998321474258788e-05,-9.583333333333314,2025-06-30T22:42:08.363730
00107.png,0,20,20.0,20.0,1.1913688814397865,-44.366666666666674,2025-06-30T22:42:29.998623
00108.png,0,20,20.0,20.0,1.2163326135183636,-21.7542735042735,2025-06-30T22:42:13.591348
00109.png,-1,20,5.0,35.0,1.182781995369217,-17.375,2025-06-30T22:42:33.199350
00110.png,0,20,20.0,20.0,1.2432382314065047,-4.949999999999989,2025-06-30T22:42:39.003219
00111.png,0,20,20.0,20.0,1.2058019993929925,-41.0625,2025-06-30T22:42:32.758820
00112.png,0,20,20.0,20.0,1.2184670306486072,0.0,2025-06-30T22:42:19.273862
00113.png,0,20,20.0,20.0,1.2201121676697213,-29.70833333333337,2025-06-30T22:42:32.172067
