img_path,steering,throttle,lwheel,rwheel,speed_signed,lane_offset,timestamp
00000.png,0,0,0.0,0.0,-9.934834618186915e-06,-9.75,2025-06-30T20:51:23.559556
00001.png,0,0,0.0,0.0,-9.952337478240407e-06,-9.75,2025-06-30T20:51:23.718818
00002.png,0,0,0.0,0.0,-9.967171713186513e-06,-9.75,2025-06-30T20:51:23.881572
00003.png,0,0,0.0,0.0,-9.98743591469944e-06,-9.75,2025-06-30T20:51:24.052917
00004.png,0,0,0.0,0.0,-1.0006386392897984e-05,-9.75,2025-06-30T20:51:24.225181
00005.png,0,0,0.0,0.0,-1.0024015529271222e-05,-9.75,2025-06-30T20:51:24.386974
00006.png,0,20,20.0,20.0,0.03305478692626067,-9.75,2025-06-30T20:51:24.545196
00007.png,0,20,20.0,20.0,0.15469075381223926,-5.75,2025-06-30T20:51:24.707566
00008.png,0,20,20.0,20.0,0.3309982510218802,-9.875,2025-06-30T20:51:24.881823
00009.png,0,20,20.0,20.0,0.46669379323779775,-10.083333333333314,2025-06-30T20:51:25.039723
00010.png,0,20,20.0,20.0,0.5834373890398385,185.83333333333337,2025-06-30T20:51:25.199764
00011.png,0,20,20.0,20.0,0.7069821994322588,188.0,2025-06-30T20:51:25.360487
00012.png,0,20,20.0,20.0,0.818254161518846,197.0,2025-06-30T20:51:25.506915
00013.png,0,20,20.0,20.0,0.9244949772993258,0.0,2025-06-30T20:51:25.666740
00014.png,0,20,20.0,20.0,1.0499752480927504,0.0,2025-06-30T20:51:25.826946
00015.png,0,20,20.0,20.0,1.15173515294963,0.0,2025-06-30T20:51:25.986747
00016.png,0,20,20.0,20.0,1.1947257686318966,-7.0625,2025-06-30T20:51:26.147980
00017.png,0,20,20.0,20.0,1.2017136736527076,-3.125,2025-06-30T20:51:26.307718
00018.png,0,20,20.0,20.0,1.203763096405137,-7.3125,2025-06-30T20:51:26.468682
00019.png,0,20,20.0,20.0,1.210864490654176,-31.9375,2025-06-30T20:51:26.640936
00020.png,0,20,20.0,20.0,1.208905951336972,-20.452380952380963,2025-06-30T20:51:26.812690
00021.png,0,20,20.0,20.0,1.2148587013562988,-17.75,2025-06-30T20:51:26.987001
00022.png,0,20,20.0,20.0,1.2119282929227395,-15.479166666666686,2025-06-30T20:51:27.160773
00023.png,0,20,20.0,20.0,1.2113028325372275,-3.1999999999999886,2025-06-30T20:51:27.320743
00024.png,0,20,20.0,20.0,1.213462815466253,-16.068750000000023,2025-06-30T20:51:27.480952
00025.png,0,20,20.0,20.0,1.2184721181311338,-11.380555555555532,2025-06-30T20:51:27.641796
00026.png,0,20,20.0,20.0,1.2178146100406246,-12.399999999999977,2025-06-30T20:51:27.814545
00027.png,0,20,20.0,20.0,1.2224915712632234,-9.582792207792181,2025-06-30T20:51:27.987903
00028.png,0,20,20.0,20.0,1.21946228902001,-10.142424242424227,2025-06-30T20:51:28.160675
00029.png,0,20,20.0,20.0,1.2162498758342568,-14.6875,2025-06-30T20:51:28.320764
00030.png,0,20,20.0,20.0,1.2142064938194945,-4.9178321678321595,2025-06-30T20:51:28.480696
00031.png,0,20,20.0,20.0,1.2162962636943306,-12.954545454545496,2025-06-30T20:51:28.654433
00032.png,0,20,20.0,20.0,1.2122496069565292,-13.52115384615388,2025-06-30T20:51:28.827952
00033.png,0,20,20.0,20.0,1.217706706033993,-4.03125,2025-06-30T20:51:29.000942
00034.png,0,20,20.0,20.0,1.217183321134784,-22.95416666666665,2025-06-30T20:51:29.175371
00035.png,0,20,20.0,20.0,1.2142492745460949,-19.3444055944056,2025-06-30T20:51:29.350679
00036.png,0,20,20.0,20.0,1.2188804239454378,-17.177350427350405,2025-06-30T20:51:29.507750
00037.png,0,20,20.0,20.0,1.2168566404475503,-5.160714285714278,2025-06-30T20:51:29.668112
00038.png,0,20,20.0,20.0,1.2152521187835748,-12.958333333333371,2025-06-30T20:51:29.841883
00039.png,0,20,20.0,20.0,1.216020231313636,-23.5,2025-06-30T20:51:30.030779
00040.png,0,20,20.0,20.0,1.2200341870001863,-21.856060606060623,2025-06-30T20:51:30.202004
00041.png,0,20,20.0,20.0,1.219512769212268,-20.62820512820514,2025-06-30T20:51:30.375555
00042.png,0,20,20.0,20.0,1.2159674869160675,-15.446581196581178,2025-06-30T20:51:30.575523
00043.png,0,20,20.0,20.0,1.218084202710201,-19.190909090909088,2025-06-30T20:51:30.775405
00044.png,0,20,20.0,20.0,1.2175203222953772,-17.322916666666686,2025-06-30T20:51:30.949087
00045.png,0,20,20.0,20.0,1.2171413498093564,-15.1875,2025-06-30T20:51:31.135581
00046.png,0,20,20.0,20.0,1.2193234686092786,-19.487980769230774,2025-06-30T20:51:31.324631
00047.png,0,20,20.0,20.0,1.2176688310731012,-10.26190476190476,2025-06-30T20:51:31.510870
00048.png,0,20,20.0,20.0,1.2189447648038383,-17.53671328671328,2025-06-30T20:51:31.699508
00049.png,0,20,20.0,20.0,1.2189454386693812,-21.027597402597394,2025-06-30T20:51:31.868822
00050.png,0,20,20.0,20.0,1.2183703848375216,-18.31562500000001,2025-06-30T20:51:32.042828
00051.png,0,20,20.0,20.0,1.214928952792716,-4.769230769230774,2025-06-30T20:51:32.229737
00052.png,0,20,20.0,20.0,1.2211514932901024,-14.980158730158735,2025-06-30T20:51:32.404542
00053.png,0,20,20.0,20.0,1.2187664634952193,-5.115530303030312,2025-06-30T20:51:32.577765
00054.png,0,20,20.0,20.0,1.216945920542809,-3.0458333333333485,2025-06-30T20:51:32.749960
00055.png,0,20,20.0,20.0,1.2144690882709628,-5.490384615384642,2025-06-30T20:51:32.922813
00056.png,0,20,20.0,20.0,1.2187743523658272,-4.353846153846121,2025-06-30T20:51:33.082771
00057.png,0,20,20.0,20.0,1.2164235955639688,-6.320707070707044,2025-06-30T20:51:33.242753
00058.png,0,20,20.0,20.0,1.2143094843734925,6.289285714285711,2025-06-30T20:51:33.417008
00059.png,0,20,20.0,20.0,1.2155341444221495,2.7928571428571445,2025-06-30T20:51:33.591182
00060.png,0,20,20.0,20.0,1.2147530862401172,-5.40625,2025-06-30T20:51:33.765455
00061.png,0,20,20.0,20.0,1.2188122236100187,-9.208333333333371,2025-06-30T20:51:33.937841
00062.png,0,20,20.0,20.0,1.2164538372172466,-2.9375,2025-06-30T20:51:34.097121
00063.png,0,20,20.0,20.0,1.215249639723056,-145.5,2025-06-30T20:51:34.271904
00064.png,0,20,20.0,20.0,1.2144273536157322,0.0,2025-06-30T20:51:34.429996
00065.png,0,20,20.0,20.0,1.2147282166634603,0.0,2025-06-30T20:51:34.577194
00066.png,0,20,20.0,20.0,1.2198554147946261,0.0,2025-06-30T20:51:34.724497
00067.png,0,20,20.0,20.0,1.2155470936719346,0.0,2025-06-30T20:51:34.882896
00068.png,0,20,20.0,20.0,1.2174143012398904,0.0,2025-06-30T20:51:35.031027
00069.png,0,20,20.0,20.0,1.2148720236614952,0.0,2025-06-30T20:51:35.190817
00070.png,0,20,20.0,20.0,1.2175326776997952,0.0,2025-06-30T20:51:35.351046
00071.png,0,20,20.0,20.0,1.2174479003355592,61.0,2025-06-30T20:51:35.510919
00072.png,0,20,20.0,20.0,1.2156391746040203,60.5,2025-06-30T20:51:35.659139
00073.png,0,20,20.0,20.0,1.2164132300861985,67.5,2025-06-30T20:51:35.818036
00074.png,0,20,20.0,20.0,1.2193620588317993,72.5,2025-06-30T20:51:35.977225
00075.png,0,20,20.0,20.0,1.2189611810599188,91.25,2025-06-30T20:51:36.124324
00076.png,0,20,20.0,20.0,1.2192138344906494,16.875,2025-06-30T20:51:36.284558
00077.png,0,20,20.0,20.0,1.211994082488386,8.0,2025-06-30T20:51:36.445261
00078.png,0,20,20.0,20.0,1.2129565428317832,12.5,2025-06-30T20:51:36.605490
00079.png,0,20,20.0,20.0,1.2173491441480324,16.48333333333329,2025-06-30T20:51:36.764303
00080.png,0,20,20.0,20.0,1.2163906928007708,16.6875,2025-06-30T20:51:36.914271
00081.png,0,20,20.0,20.0,1.2140557061921542,22.375,2025-06-30T20:51:37.070986
00082.png,0,20,20.0,20.0,1.2168656307315195,19.333333333333314,2025-06-30T20:51:37.232078
00083.png,0,20,20.0,20.0,1.2180065715293247,18.041666666666686,2025-06-30T20:51:37.378027
00084.png,0,20,20.0,20.0,1.2188954003259098,23.36250000000001,2025-06-30T20:51:37.539012
00085.png,0,20,20.0,20.0,1.2190252517960223,13.104166666666686,2025-06-30T20:51:37.697965
00086.png,0,20,20.0,20.0,1.214755825715346,18.283333333333303,2025-06-30T20:51:37.858040
00087.png,0,20,20.0,20.0,1.2151547993638354,-5.75,2025-06-30T20:51:38.019087
00088.png,0,20,20.0,20.0,1.2189670706556093,-2.3125,2025-06-30T20:51:38.165373
00089.png,0,20,20.0,20.0,1.2166061013711988,5.5625,2025-06-30T20:51:38.325572
00090.png,0,20,20.0,20.0,1.2171840252976347,-7.208333333333314,2025-06-30T20:51:38.485389
00091.png,0,20,20.0,20.0,1.2184452126888916,-9.125,2025-06-30T20:51:38.659127
00092.png,0,20,20.0,20.0,1.2187079209426626,-4.75,2025-06-30T20:51:38.818979
00093.png,0,20,20.0,20.0,1.21566476334574,-7.458333333333314,2025-06-30T20:51:38.980766
00094.png,0,20,20.0,20.0,1.2257580377440263,-0.125,2025-06-30T20:51:39.151886
00095.png,0,20,20.0,20.0,1.2234403952569732,6.0,2025-06-30T20:51:39.299183
00096.png,0,20,20.0,20.0,1.2186546291244518,-3.7666666666667084,2025-06-30T20:51:39.458884
00097.png,0,20,20.0,20.0,1.2155326139437224,-13.208333333333314,2025-06-30T20:51:39.607608
00098.png,0,20,20.0,20.0,1.2191347703510995,4.716666666666697,2025-06-30T20:51:39.765386
00099.png,0,20,20.0,20.0,1.2155910510023582,6.875,2025-06-30T20:51:39.925641
00100.png,0,20,20.0,20.0,1.21722543919848,-6.270833333333314,2025-06-30T20:51:40.085329
00101.png,0,20,20.0,20.0,1.2194216247037541,0.9166666666666856,2025-06-30T20:51:40.245725
00102.png,0,20,20.0,20.0,1.2187161764899284,14.5,2025-06-30T20:51:40.406050
00103.png,0,20,20.0,20.0,1.2198986511422543,14.333333333333314,2025-06-30T20:51:40.565531
00104.png,0,20,20.0,20.0,1.2161678748477087,10.4375,2025-06-30T20:51:40.725389
00105.png,0,20,20.0,20.0,1.2174087299454939,5.125,2025-06-30T20:51:40.885648
00106.png,0,20,20.0,20.0,1.2177158291155041,7.333333333333314,2025-06-30T20:51:41.048007
00107.png,0,20,20.0,20.0,1.2184575110341183,7.666666666666686,2025-06-30T20:51:41.205487
00108.png,0,20,20.0,20.0,1.2198028357098707,12.166666666666686,2025-06-30T20:51:41.365674
00109.png,0,20,20.0,20.0,1.2245026872726557,11.6875,2025-06-30T20:51:41.513522
00110.png,0,20,20.0,20.0,1.2194986520424067,11.833333333333314,2025-06-30T20:51:41.673279
00111.png,0,20,20.0,20.0,1.2163479379675208,12.666666666666686,2025-06-30T20:51:41.820113
00112.png,0,20,20.0,20.0,1.2160542771959133,-175.25,2025-06-30T20:51:41.979130
00113.png,0,20,20.0,20.0,1.2175107281221964,-194.5,2025-06-30T20:51:42.140133
00114.png,0,20,20.0,20.0,1.2183559519265283,-202.25,2025-06-30T20:51:42.300898
00115.png,0,20,20.0,20.0,1.2214485426809472,0.0,2025-06-30T20:51:42.447170
00116.png,0,20,20.0,20.0,1.218765678833955,0.0,2025-06-30T20:51:42.593348
00117.png,0,20,20.0,20.0,1.216190957808866,0.0,2025-06-30T20:51:42.753044
00118.png,0,20,20.0,20.0,1.2178869179087524,0.0,2025-06-30T20:51:42.900061
00119.png,0,20,20.0,20.0,1.2168627882435263,0.0,2025-06-30T20:51:43.060290
00120.png,0,20,20.0,20.0,1.2104278022106094,0.0,2025-06-30T20:51:43.219992
00121.png,0,20,20.0,20.0,1.210002822554784,59.0,2025-06-30T20:51:43.367215
00122.png,0,20,20.0,20.0,1.2191619210491764,65.0,2025-06-30T20:51:43.513809
00123.png,0,20,20.0,20.0,1.2154431480528283,75.5,2025-06-30T20:51:43.674658
00124.png,0,20,20.0,20.0,1.2178269266148574,76.0,2025-06-30T20:51:43.833236
00125.png,0,20,20.0,20.0,1.2185177522431632,93.0,2025-06-30T20:51:43.981085
00126.png,0,20,20.0,20.0,1.215541541959476,99.5,2025-06-30T20:51:44.140257
00127.png,0,20,20.0,20.0,1.2123975488525198,85.83333333333331,2025-06-30T20:51:44.287128
00128.png,0,20,20.0,20.0,1.2166563242927828,99.0,2025-06-30T20:51:44.448124
00129.png,0,20,20.0,20.0,1.2177499970599004,20.0,2025-06-30T20:51:44.608027
00130.png,0,20,20.0,20.0,1.2183419104991113,20.5,2025-06-30T20:51:44.767238
00131.png,0,20,20.0,20.0,1.2190596289145768,21.125,2025-06-30T20:51:44.928103
00132.png,0,20,20.0,20.0,1.2138975327863335,26.783333333333303,2025-06-30T20:51:45.074593
00133.png,0,20,20.0,20.0,1.2195070608546876,30.583333333333314,2025-06-30T20:51:45.234676
00134.png,0,20,20.0,20.0,1.2165215084980041,24.875,2025-06-30T20:51:45.381408
00135.png,0,20,20.0,20.0,1.2142160440684227,22.666666666666686,2025-06-30T20:51:45.542255
00136.png,0,20,20.0,20.0,1.2164428918974215,9.125,2025-06-30T20:51:45.701402
00137.png,0,20,20.0,20.0,1.2172180158888302,13.6875,2025-06-30T20:51:45.848222
00138.png,0,20,20.0,20.0,1.2189556256056258,6.0,2025-06-30T20:51:45.994658
00139.png,0,20,20.0,20.0,1.2186968723229004,-3.0833333333333144,2025-06-30T20:51:46.154649
00140.png,0,20,20.0,20.0,1.2190461192032527,-10.3125,2025-06-30T20:51:46.314565
00141.png,0,20,20.0,20.0,1.212074357825931,5.875,2025-06-30T20:51:46.474767
00142.png,0,20,20.0,20.0,1.2130250903509197,-0.9375,2025-06-30T20:51:46.621171
00143.png,0,20,20.0,20.0,1.2182745705009277,1.6666666666666856,2025-06-30T20:51:46.768381
00144.png,0,20,20.0,20.0,1.2174442019968554,3.125,2025-06-30T20:51:46.915251
00145.png,0,20,20.0,20.0,1.2164767059815915,-4.800000000000011,2025-06-30T20:51:47.062031
00146.png,0,20,20.0,20.0,1.21662838344729,-6.041666666666686,2025-06-30T20:51:47.221257
00147.png,0,20,20.0,20.0,1.2144835441665005,0.9333333333333371,2025-06-30T20:51:47.382101
00148.png,0,20,20.0,20.0,1.2160523871374636,1.9583333333333144,2025-06-30T20:51:47.529297
00149.png,0,20,20.0,20.0,1.2240200128474454,5.137499999999989,2025-06-30T20:51:47.689014
00150.png,0,20,20.0,20.0,1.2168964560908222,6.699999999999989,2025-06-30T20:51:47.849103
